launch_day,has_twitter,has_website,market_cap_decile,description_bin,treated_n,treated_graduation_mean,control_n,control_graduation_mean,att_cell
2026-05-15,1,0,8,medium,1,0.0,311.0,0.003215434083601286,-0.003215434083601286
2026-05-15,1,0,8,short,1,0.0,75.0,0.0,0.0
2026-05-15,1,0,8,very_long,1,0.0,15.0,0.0,0.0
2026-05-15,1,0,8,zero,1,0.0,537.0,0.0,0.0
2026-05-15,1,0,9,long,1,0.0,26.0,0.0,0.0
2026-05-15,1,0,9,medium,4,0.25,152.0,0.02631578947368421,0.2236842105263158
2026-05-15,1,0,9,short,10,0.0,53.0,0.03773584905660377,-0.03773584905660377
2026-05-15,1,0,9,very_long,1,0.0,17.0,0.058823529411764705,-0.058823529411764705
2026-05-15,1,0,9,zero,1,0.0,299.0,0.03678929765886288,-0.03678929765886288
2026-05-15,1,1,0,long,16,0.0,38.0,0.0,0.0
2026-05-15,1,1,0,medium,1,0.0,95.0,0.0,0.0
2026-05-15,1,1,0,short,1,0.0,19.0,0.0,0.0
2026-05-15,1,1,0,very_long,18,0.0,18.0,0.0,0.0
2026-05-15,1,1,0,zero,8,0.0,20.0,0.0,0.0
2026-05-15,1,1,1,long,39,0.0,60.0,0.0,0.0
2026-05-15,1,1,1,medium,2,0.0,120.0,0.0,0.0
2026-05-15,1,1,1,very_long,26,0.0,30.0,0.0,0.0
2026-05-15,1,1,1,zero,9,0.0,21.0,0.0,0.0
2026-05-15,1,1,2,long,5,0.0,39.0,0.02564102564102564,-0.02564102564102564
2026-05-15,1,1,2,medium,12,0.0,1254.0,0.0,0.0
2026-05-15,1,1,2,short,3,0.0,31.0,0.0,0.0
2026-05-15,1,1,2,very_long,14,0.0,31.0,0.0,0.0
2026-05-15,1,1,2,zero,5,0.0,551.0,0.0,0.0
2026-05-15,1,1,4,long,1,0.0,29.0,0.0,0.0
2026-05-15,1,1,4,medium,53,0.0,854.0,0.0,0.0
2026-05-15,1,1,4,short,1,0.0,38.0,0.0,0.0
2026-05-15,1,1,4,very_long,2,0.0,7.0,0.0,0.0
2026-05-15,1,1,4,zero,10,0.0,448.0,0.0,0.0
2026-05-15,1,1,5,long,7,0.0,31.0,0.0,0.0
2026-05-15,1,1,5,medium,12,0.0,456.0,0.0,0.0
2026-05-15,1,1,5,short,3,0.0,59.0,0.0,0.0
2026-05-15,1,1,5,very_long,13,0.0,17.0,0.0,0.0
2026-05-15,1,1,5,zero,2,0.0,392.0,0.0,0.0
2026-05-15,1,1,6,long,6,0.0,26.0,0.0,0.0
2026-05-15,1,1,6,medium,6,0.0,372.0,0.0,0.0
2026-05-15,1,1,6,short,4,0.0,73.0,0.0,0.0
2026-05-15,1,1,6,very_long,12,0.0,31.0,0.0,0.0
2026-05-15,1,1,6,zero,6,0.0,406.0,0.0,0.0
2026-05-15,1,1,7,long,22,0.0,87.0,0.0,0.0
2026-05-15,1,1,7,medium,16,0.0625,422.0,0.0,0.0625
2026-05-15,1,1,7,short,6,0.0,55.0,0.0,0.0
2026-05-15,1,1,7,very_long,19,0.0,59.0,0.0,0.0
2026-05-15,1,1,7,zero,6,0.0,480.0,0.0020833333333333333,-0.0020833333333333333
2026-05-15,1,1,8,long,13,0.0,56.0,0.0,0.0
2026-05-15,1,1,8,medium,6,0.0,531.0,0.003766478342749529,-0.003766478342749529
2026-05-15,1,1,8,short,3,0.0,78.0,0.0,0.0
2026-05-15,1,1,8,very_long,11,0.0,31.0,0.0,0.0
2026-05-15,1,1,8,zero,2,0.0,556.0,0.0017985611510791368,-0.0017985611510791368
2026-05-15,1,1,9,long,38,0.10526315789473684,62.0,0.03225806451612903,0.0730050933786078
2026-05-15,1,1,9,medium,18,0.16666666666666666,373.0,0.010723860589812333,0.15594280607685432
2026-05-15,1,1,9,short,4,0.0,70.0,0.02857142857142857,-0.02857142857142857
2026-05-15,1,1,9,very_long,17,0.0,46.0,0.021739130434782608,-0.021739130434782608
2026-05-15,1,1,9,zero,9,0.1111111111111111,289.0,0.04152249134948097,0.06958861976163014
2026-05-16,0,0,0,long,1,0.0,40.0,0.0,0.0
2026-05-16,0,0,0,medium,1,0.0,281.0,0.0,0.0
2026-05-16,0,0,0,very_long,10,0.0,45.0,0.0,0.0
2026-05-16,0,0,0,zero,2,0.0,690.0,0.0,0.0
2026-05-16,0,0,1,medium,1,0.0,447.0,0.0,0.0
2026-05-16,0,0,1,short,1,0.0,431.0,0.0,0.0
2026-05-16,0,0,1,very_long,2,0.0,58.0,0.0,0.0
2026-05-16,0,0,1,zero,3,0.0,1105.0,0.0,0.0
2026-05-16,0,0,2,long,5,0.0,75.0,0.0,0.0
2026-05-16,0,0,2,short,4,0.0,178.0,0.0,0.0
2026-05-16,0,0,2,very_long,2,0.0,85.0,0.0,0.0
2026-05-16,0,0,2,zero,10,0.0,493.0,0.0,0.0
2026-05-16,0,0,4,short,1,0.0,25.0,0.0,0.0
2026-05-16,0,0,5,long,1,0.0,40.0,0.0,0.0
2026-05-16,0,0,5,very_long,2,0.0,46.0,0.0,0.0
2026-05-16,0,0,5,zero,2,0.0,199.0,0.0,0.0
2026-05-16,0,0,6,long,3,0.0,40.0,0.0,0.0
2026-05-16,0,0,6,short,2,0.0,84.0,0.0,0.0
2026-05-16,0,0,6,very_long,3,0.0,50.0,0.0,0.0
2026-05-16,0,0,6,zero,2,0.0,192.0,0.0,0.0
2026-05-16,0,0,7,medium,2,0.0,130.0,0.0,0.0
2026-05-16,0,0,7,short,2,0.0,102.0,0.0,0.0
2026-05-16,0,0,7,very_long,3,0.0,52.0,0.0,0.0
2026-05-16,0,0,7,zero,6,0.0,251.0,0.0,0.0
2026-05-16,0,0,8,medium,4,0.0,136.0,0.0,0.0
2026-05-16,0,0,8,short,1,0.0,134.0,0.0,0.0
2026-05-16,0,0,8,very_long,3,0.0,30.0,0.0,0.0
2026-05-16,0,0,8,zero,2,0.0,307.0,0.0,0.0
2026-05-16,0,0,9,very_long,1,0.0,41.0,0.0,0.0
2026-05-16,0,0,9,zero,20,0.15,676.0,0.0014792899408284023,0.14852071005917158
2026-05-16,0,1,2,long,1,0.0,13.0,0.0,0.0
2026-05-16,0,1,2,medium,4,0.0,124.0,0.0,0.0
2026-05-16,0,1,2,very_long,2,0.0,14.0,0.0,0.0
2026-05-16,0,1,5,long,2,0.0,15.0,0.0,0.0
2026-05-16,0,1,5,medium,3,0.0,43.0,0.0,0.0
2026-05-16,0,1,6,long,1,0.0,7.0,0.0,0.0
2026-05-16,0,1,6,medium,1,0.0,62.0,0.0,0.0
2026-05-16,0,1,6,very_long,2,0.0,7.0,0.0,0.0
2026-05-16,0,1,7,very_long,3,0.0,13.0,0.0,0.0
2026-05-16,0,1,7,zero,2,0.0,56.0,0.0,0.0
2026-05-16,0,1,8,zero,1,0.0,49.0,0.0,0.0
2026-05-16,0,1,9,very_long,1,0.0,12.0,0.0,0.0
2026-05-16,1,0,0,long,2,0.0,4.0,0.0,0.0
2026-05-16,1,0,0,zero,1,0.0,59.0,0.0,0.0
2026-05-16,1,0,1,long,4,0.0,11.0,0.0,0.0
2026-05-16,1,0,1,very_long,5,0.0,11.0,0.0,0.0
2026-05-16,1,0,1,zero,1,0.0,176.0,0.0,0.0
2026-05-16,1,0,2,long,4,0.0,24.0,0.0,0.0
2026-05-16,1,0,2,medium,3,0.0,895.0,0.0,0.0
2026-05-16,1,0,2,very_long,1,0.0,23.0,0.0,0.0
2026-05-16,1,0,2,zero,1,0.0,624.0,0.003205128205128205,-0.003205128205128205
2026-05-16,1,0,4,short,1,0.0,34.0,0.0,0.0
2026-05-16,1,0,4,zero,1,0.0,386.0,0.0,0.0
2026-05-16,1,0,5,long,2,0.0,18.0,0.0,0.0
2026-05-16,1,0,5,medium,3,0.0,346.0,0.0,0.0
2026-05-16,1,0,5,zero,5,0.0,371.0,0.0026954177897574125,-0.0026954177897574125
2026-05-16,1,0,6,long,1,0.0,38.0,0.0,0.0
2026-05-16,1,0,6,medium,1,0.0,418.0,0.0,0.0
2026-05-16,1,0,6,short,1,0.0,82.0,0.0,0.0
2026-05-16,1,0,6,very_long,3,0.0,31.0,0.0,0.0
2026-05-16,1,0,6,zero,2,0.0,544.0,0.0,0.0
2026-05-16,1,0,7,long,4,0.0,33.0,0.0,0.0
2026-05-16,1,0,7,medium,1,0.0,326.0,0.0,0.0
2026-05-16,1,0,7,short,2,0.0,70.0,0.0,0.0
2026-05-16,1,0,7,very_long,4,0.0,29.0,0.0,0.0
2026-05-16,1,0,7,zero,3,0.0,398.0,0.0,0.0
2026-05-16,1,0,8,long,4,0.0,13.0,0.0,0.0
2026-05-16,1,0,8,medium,2,0.0,281.0,0.0,0.0
2026-05-16,1,0,8,very_long,2,0.0,12.0,0.0,0.0
2026-05-16,1,0,8,zero,3,0.0,434.0,0.0,0.0
2026-05-16,1,0,9,long,2,0.0,10.0,0.0,0.0
2026-05-16,1,0,9,medium,2,0.0,175.0,0.02857142857142857,-0.02857142857142857
2026-05-16,1,0,9,short,3,0.0,72.0,0.0,0.0
2026-05-16,1,0,9,zero,8,0.0,283.0,0.024734982332155476,-0.024734982332155476
2026-05-16,1,1,0,long,3,0.0,6.0,0.0,0.0
2026-05-16,1,1,0,medium,50,0.0,66.0,0.0,0.0
2026-05-16,1,1,0,short,2,0.0,28.0,0.0,0.0
2026-05-16,1,1,0,very_long,6,0.0,12.0,0.0,0.0
2026-05-16,1,1,0,zero,7,0.0,37.0,0.0,0.0
2026-05-16,1,1,1,long,14,0.0,6.0,0.0,0.0
2026-05-16,1,1,1,medium,69,0.0,104.0,0.0,0.0
2026-05-16,1,1,1,short,5,0.0,26.0,0.0,0.0
2026-05-16,1,1,1,very_long,4,0.0,28.0,0.0,0.0
2026-05-16,1,1,1,zero,9,0.0,54.0,0.0,0.0
2026-05-16,1,1,2,long,13,0.07692307692307693,28.0,0.03571428571428571,0.041208791208791215
2026-05-16,1,1,2,medium,39,0.0,1411.0,0.0007087172218284905,-0.0007087172218284905
2026-05-16,1,1,2,short,9,0.1111111111111111,97.0,0.0,0.1111111111111111
2026-05-16,1,1,2,very_long,5,0.0,17.0,0.0,0.0
2026-05-16,1,1,2,zero,7,0.0,808.0,0.0,0.0
2026-05-16,1,1,4,long,2,0.0,20.0,0.0,0.0
2026-05-16,1,1,4,short,1,0.0,29.0,0.0,0.0
2026-05-16,1,1,4,zero,9,0.0,399.0,0.0,0.0
2026-05-16,1,1,5,long,14,0.0,31.0,0.0,0.0
2026-05-16,1,1,5,medium,27,0.0,443.0,0.0,0.0
2026-05-16,1,1,5,short,3,0.0,55.0,0.0,0.0
2026-05-16,1,1,5,very_long,4,0.0,12.0,0.0,0.0
2026-05-16,1,1,5,zero,6,0.0,326.0,0.0,0.0
2026-05-16,1,1,6,long,17,0.0,36.0,0.0,0.0
2026-05-16,1,1,6,medium,9,0.0,383.0,0.0,0.0
2026-05-16,1,1,6,short,5,0.0,48.0,0.0,0.0
2026-05-16,1,1,6,very_long,7,0.0,25.0,0.0,0.0
2026-05-16,1,1,6,zero,3,0.0,383.0,0.0,0.0
2026-05-16,1,1,7,long,13,0.0,80.0,0.0,0.0
2026-05-16,1,1,7,medium,17,0.0,422.0,0.0,0.0
2026-05-16,1,1,7,short,13,0.0,53.0,0.0,0.0
2026-05-16,1,1,7,very_long,16,0.0,35.0,0.0,0.0
2026-05-16,1,1,7,zero,11,0.0,367.0,0.0,0.0
2026-05-16,1,1,8,long,16,0.0,47.0,0.0,0.0
2026-05-16,1,1,8,medium,26,0.0,423.0,0.002364066193853428,-0.002364066193853428
2026-05-16,1,1,8,short,5,0.0,64.0,0.0,0.0
2026-05-16,1,1,8,very_long,6,0.0,29.0,0.0,0.0
2026-05-16,1,1,8,zero,4,0.0,554.0,0.0,0.0
2026-05-16,1,1,9,long,24,0.20833333333333334,42.0,0.047619047619047616,0.16071428571428573
2026-05-16,1,1,9,medium,52,0.038461538461538464,304.0,0.019736842105263157,0.018724696356275307
2026-05-16,1,1,9,short,5,0.2,89.0,0.011235955056179775,0.18876404494382024
2026-05-16,1,1,9,very_long,11,0.09090909090909091,42.0,0.0,0.09090909090909091
2026-05-16,1,1,9,zero,2,0.5,287.0,0.017421602787456445,0.48257839721254353
2026-05-17,0,0,0,zero,1,0.0,657.0,0.0,0.0
2026-05-17,0,0,1,long,1,0.0,41.0,0.0,0.0
2026-05-17,0,0,1,medium,1,0.0,214.0,0.0,0.0
2026-05-17,0,0,1,very_long,1,0.0,140.0,0.0,0.0
2026-05-17,0,0,1,zero,1,0.0,1043.0,0.0,0.0
2026-05-17,0,0,2,long,10,0.0,56.0,0.0,0.0
2026-05-17,0,0,2,very_long,3,0.0,94.0,0.0,0.0
2026-05-17,0,0,5,long,5,0.0,31.0,0.0,0.0
2026-05-17,0,0,5,medium,3,0.0,119.0,0.0,0.0
2026-05-17,0,0,5,short,1,0.0,75.0,0.0,0.0
2026-05-17,0,0,5,very_long,2,0.0,35.0,0.0,0.0
2026-05-17,0,0,5,zero,2,0.0,174.0,0.0,0.0
2026-05-17,0,0,6,long,2,0.0,55.0,0.0,0.0
2026-05-17,0,0,6,medium,1,0.0,120.0,0.0,0.0
2026-05-17,0,0,6,zero,4,0.0,165.0,0.0,0.0
2026-05-17,0,0,7,long,2,0.0,39.0,0.0,0.0
2026-05-17,0,0,7,medium,3,0.0,127.0,0.0,0.0
2026-05-17,0,0,7,zero,2,0.0,260.0,0.0,0.0
2026-05-17,0,0,8,short,2,0.0,113.0,0.0,0.0
2026-05-17,0,0,8,zero,5,0.0,263.0,0.0,0.0
2026-05-17,0,0,9,short,3,0.0,163.0,0.0,0.0
2026-05-17,0,0,9,zero,14,0.0,621.0,0.00644122383252818,-0.00644122383252818
2026-05-17,0,1,0,medium,2,0.0,6.0,0.0,0.0
2026-05-17,0,1,0,very_long,1,0.0,16.0,0.0,0.0
2026-05-17,0,1,1,long,1,0.0,2.0,0.0,0.0
2026-05-17,0,1,1,medium,2,0.0,20.0,0.0,0.0
2026-05-17,0,1,1,short,1,0.0,7.0,0.0,0.0
2026-05-17,0,1,2,long,2,0.0,11.0,0.0,0.0
2026-05-17,0,1,2,medium,3,0.0,108.0,0.0,0.0
2026-05-17,0,1,5,medium,1,0.0,23.0,0.0,0.0
2026-05-17,0,1,6,long,1,0.0,7.0,0.0,0.0
2026-05-17,0,1,6,medium,1,0.0,30.0,0.0,0.0
2026-05-17,0,1,7,medium,2,0.0,18.0,0.0,0.0
2026-05-17,0,1,7,zero,1,0.0,47.0,0.0,0.0
2026-05-17,0,1,9,short,1,0.0,8.0,0.0,0.0
2026-05-17,1,0,0,medium,1,0.0,62.0,0.0,0.0
2026-05-17,1,0,0,very_long,1,0.0,3.0,0.0,0.0
2026-05-17,1,0,1,very_long,2,0.0,7.0,0.0,0.0
2026-05-17,1,0,1,zero,1,0.0,114.0,0.0,0.0
2026-05-17,1,0,2,long,1,0.0,45.0,0.0,0.0
2026-05-17,1,0,2,medium,1,0.0,654.0,0.0,0.0
2026-05-17,1,0,2,very_long,5,0.0,21.0,0.0,0.0
2026-05-17,1,0,2,zero,1,0.0,673.0,0.0029717682020802376,-0.0029717682020802376
2026-05-17,1,0,4,zero,1,0.0,553.0,0.0,0.0
2026-05-17,1,0,5,medium,7,0.0,292.0,0.0,0.0
2026-05-17,1,0,5,very_long,2,0.0,8.0,0.0,0.0
2026-05-17,1,0,5,zero,1,0.0,527.0,0.0,0.0
2026-05-17,1,0,6,long,10,0.0,41.0,0.0,0.0
2026-05-17,1,0,6,medium,2,0.0,410.0,0.0,0.0
2026-05-17,1,0,6,short,1,0.0,108.0,0.0,0.0
2026-05-17,1,0,6,very_long,3,0.0,26.0,0.0,0.0
2026-05-17,1,0,6,zero,1,0.0,794.0,0.0,0.0
2026-05-17,1,0,7,long,5,0.0,37.0,0.0,0.0
2026-05-17,1,0,7,medium,4,0.0,290.0,0.0,0.0
2026-05-17,1,0,7,short,3,0.0,63.0,0.0,0.0
2026-05-17,1,0,7,very_long,5,0.0,30.0,0.0,0.0
2026-05-17,1,0,7,zero,2,0.0,390.0,0.0,0.0
2026-05-17,1,0,8,long,1,0.0,14.0,0.0,0.0
2026-05-17,1,0,8,very_long,2,0.0,6.0,0.0,0.0
2026-05-17,1,0,8,zero,3,0.0,553.0,0.0,0.0
2026-05-17,1,0,9,medium,1,0.0,211.0,0.02843601895734597,-0.02843601895734597
2026-05-17,1,0,9,short,1,0.0,69.0,0.014492753623188406,-0.014492753623188406
2026-05-17,1,0,9,very_long,1,0.0,9.0,0.0,0.0
2026-05-17,1,1,0,long,9,0.0,4.0,0.0,0.0
2026-05-17,1,1,0,medium,3,0.0,59.0,0.0,0.0
2026-05-17,1,1,0,very_long,4,0.0,6.0,0.0,0.0
2026-05-17,1,1,0,zero,6,0.0,54.0,0.0,0.0
2026-05-17,1,1,1,long,30,0.0,4.0,0.0,0.0
2026-05-17,1,1,1,medium,5,0.0,142.0,0.0,0.0
2026-05-17,1,1,1,very_long,1,0.0,6.0,0.0,0.0
2026-05-17,1,1,1,zero,4,0.0,100.0,0.0,0.0
2026-05-17,1,1,2,long,9,0.1111111111111111,32.0,0.03125,0.0798611111111111
2026-05-17,1,1,2,medium,54,0.018518518518518517,1082.0,0.0,0.018518518518518517
2026-05-17,1,1,2,short,3,0.0,62.0,0.0,0.0
2026-05-17,1,1,2,very_long,4,0.0,19.0,0.0,0.0
2026-05-17,1,1,2,zero,4,0.0,827.0,0.0012091898428053204,-0.0012091898428053204
2026-05-17,1,1,4,long,1,0.0,18.0,0.0,0.0
2026-05-17,1,1,4,medium,1,0.0,679.0,0.0,0.0
2026-05-17,1,1,4,zero,5,0.0,589.0,0.0,0.0
2026-05-17,1,1,5,long,4,0.0,47.0,0.0,0.0
2026-05-17,1,1,5,medium,28,0.0,421.0,0.0,0.0
2026-05-17,1,1,5,short,4,0.0,41.0,0.0,0.0
2026-05-17,1,1,5,very_long,5,0.0,27.0,0.0,0.0
2026-05-17,1,1,6,long,6,0.0,41.0,0.0,0.0
2026-05-17,1,1,6,medium,17,0.0,391.0,0.0,0.0
2026-05-17,1,1,6,short,2,0.0,57.0,0.0,0.0
2026-05-17,1,1,6,very_long,10,0.0,23.0,0.0,0.0
2026-05-17,1,1,6,zero,2,0.0,477.0,0.0,0.0
2026-05-17,1,1,7,long,16,0.0,70.0,0.0,0.0
2026-05-17,1,1,7,medium,16,0.0,346.0,0.0,0.0
2026-05-17,1,1,7,short,2,0.0,41.0,0.0,0.0
2026-05-17,1,1,7,very_long,11,0.0,36.0,0.0,0.0
2026-05-17,1,1,7,zero,4,0.0,417.0,0.0,0.0
2026-05-17,1,1,8,long,16,0.0,37.0,0.0,0.0
2026-05-17,1,1,8,medium,6,0.0,432.0,0.0023148148148148147,-0.0023148148148148147
2026-05-17,1,1,8,short,2,0.0,53.0,0.0,0.0
2026-05-17,1,1,8,very_long,8,0.0,13.0,0.0,0.0
2026-05-17,1,1,8,zero,4,0.25,663.0,0.0,0.25
2026-05-17,1,1,9,long,26,0.23076923076923078,30.0,0.06666666666666667,0.16410256410256413
2026-05-17,1,1,9,medium,9,0.2222222222222222,298.0,0.003355704697986577,0.21886651752423564
2026-05-17,1,1,9,short,1,1.0,40.0,0.0,1.0
2026-05-17,1,1,9,very_long,6,0.5,16.0,0.0,0.5
2026-05-17,1,1,9,zero,4,0.0,395.0,0.012658227848101266,-0.012658227848101266
2026-05-18,0,0,0,very_long,2,0.0,108.0,0.0,0.0
2026-05-18,0,0,0,zero,4,0.0,805.0,0.0,0.0
2026-05-18,0,0,1,short,1,0.0,393.0,0.0,0.0
2026-05-18,0,0,1,very_long,2,0.0,142.0,0.0,0.0
2026-05-18,0,0,1,zero,4,0.0,1204.0,0.0,0.0
2026-05-18,0,0,2,long,6,0.0,68.0,0.0,0.0
2026-05-18,0,0,2,medium,6,0.16666666666666666,279.0,0.0,0.16666666666666666
2026-05-18,0,0,2,very_long,2,0.0,75.0,0.0,0.0
2026-05-18,0,0,2,zero,3,0.0,421.0,0.0,0.0
2026-05-18,0,0,4,long,2,0.0,3.0,0.0,0.0
2026-05-18,0,0,4,medium,3,0.0,54.0,0.0,0.0
2026-05-18,0,0,4,zero,2,0.0,128.0,0.0,0.0
2026-05-18,0,0,5,long,4,0.0,26.0,0.0,0.0
2026-05-18,0,0,5,medium,2,0.0,112.0,0.0,0.0
2026-05-18,0,0,6,medium,2,0.0,102.0,0.0,0.0
2026-05-18,0,0,6,very_long,1,0.0,37.0,0.0,0.0
2026-05-18,0,0,7,medium,6,0.0,108.0,0.0,0.0
2026-05-18,0,0,7,short,2,0.0,93.0,0.0,0.0
2026-05-18,0,0,7,very_long,1,0.0,46.0,0.0,0.0
2026-05-18,0,0,7,zero,4,0.0,237.0,0.0,0.0
2026-05-18,0,0,8,long,1,0.0,25.0,0.0,0.0
2026-05-18,0,0,8,very_long,1,0.0,54.0,0.0,0.0
2026-05-18,0,0,8,zero,4,0.0,311.0,0.0,0.0
2026-05-18,0,0,9,very_long,1,0.0,130.0,0.007692307692307693,-0.007692307692307693
2026-05-18,0,0,9,zero,5,0.0,645.0,0.0,0.0
2026-05-18,0,1,0,long,2,0.0,1.0,0.0,0.0
2026-05-18,0,1,0,zero,2,0.0,42.0,0.0,0.0
2026-05-18,0,1,1,zero,1,0.0,45.0,0.0,0.0
2026-05-18,0,1,2,very_long,1,0.0,7.0,0.0,0.0
2026-05-18,0,1,6,long,1,0.0,9.0,0.0,0.0
2026-05-18,0,1,6,very_long,8,0.0,10.0,0.0,0.0
2026-05-18,0,1,7,long,1,0.0,14.0,0.0,0.0
2026-05-18,0,1,7,very_long,10,0.0,13.0,0.0,0.0
2026-05-18,0,1,7,zero,1,0.0,73.0,0.0,0.0
2026-05-18,0,1,8,medium,1,0.0,17.0,0.0,0.0
2026-05-18,0,1,8,short,2,0.0,11.0,0.0,0.0
2026-05-18,0,1,8,very_long,24,0.0,19.0,0.0,0.0
2026-05-18,0,1,9,long,1,0.0,1.0,0.0,0.0
2026-05-18,0,1,9,very_long,3,0.0,9.0,0.0,0.0
2026-05-18,1,0,0,very_long,3,0.0,11.0,0.0,0.0
2026-05-18,1,0,0,zero,1,0.0,77.0,0.0,0.0
2026-05-18,1,0,1,medium,1,0.0,59.0,0.0,0.0
2026-05-18,1,0,1,short,3,0.0,25.0,0.0,0.0
2026-05-18,1,0,1,very_long,3,0.0,11.0,0.0,0.0
2026-05-18,1,0,1,zero,1,0.0,97.0,0.0,0.0
2026-05-18,1,0,2,long,1,0.0,70.0,0.0,0.0
2026-05-18,1,0,2,medium,2,0.0,670.0,0.0014925373134328358,-0.0014925373134328358
2026-05-18,1,0,2,short,3,0.0,55.0,0.0,0.0
2026-05-18,1,0,2,very_long,3,0.0,19.0,0.0,0.0
2026-05-18,1,0,2,zero,1,0.0,1250.0,0.0032,-0.0032
2026-05-18,1,0,4,long,1,0.0,45.0,0.0,0.0
2026-05-18,1,0,4,zero,1,0.0,862.0,0.0,0.0
2026-05-18,1,0,6,long,4,0.0,31.0,0.0,0.0
2026-05-18,1,0,6,medium,5,0.0,363.0,0.0,0.0
2026-05-18,1,0,6,very_long,4,0.0,19.0,0.0,0.0
2026-05-18,1,0,6,zero,2,0.0,929.0,0.0,0.0
2026-05-18,1,0,7,long,6,0.0,47.0,0.0,0.0
2026-05-18,1,0,7,medium,4,0.0,269.0,0.0,0.0
2026-05-18,1,0,7,short,1,0.0,78.0,0.0,0.0
2026-05-18,1,0,7,very_long,9,0.0,21.0,0.0,0.0
2026-05-18,1,0,7,zero,1,0.0,634.0,0.0,0.0
2026-05-18,1,0,8,long,3,0.0,11.0,0.0,0.0
2026-05-18,1,0,8,medium,1,0.0,235.0,0.0,0.0
2026-05-18,1,0,8,short,2,0.0,112.0,0.0,0.0
2026-05-18,1,0,8,zero,2,0.0,709.0,0.0028208744710860366,-0.0028208744710860366
2026-05-18,1,0,9,medium,2,0.0,139.0,0.07194244604316546,-0.07194244604316546
2026-05-18,1,0,9,short,1,0.0,59.0,0.0,0.0
2026-05-18,1,0,9,very_long,4,0.0,17.0,0.0,0.0
2026-05-18,1,0,9,zero,4,0.0,373.0,0.032171581769437,-0.032171581769437
2026-05-18,1,1,0,long,5,0.0,7.0,0.0,0.0
2026-05-18,1,1,0,medium,7,0.0,20.0,0.0,0.0
2026-05-18,1,1,0,short,1,0.0,6.0,0.0,0.0
2026-05-18,1,1,0,very_long,3,0.0,2.0,0.0,0.0
2026-05-18,1,1,0,zero,7,0.0,60.0,0.0,0.0
2026-05-18,1,1,1,long,4,0.0,10.0,0.0,0.0
2026-05-18,1,1,1,medium,4,0.0,17.0,0.0,0.0
2026-05-18,1,1,1,short,2,0.0,16.0,0.0,0.0
2026-05-18,1,1,1,very_long,3,0.0,12.0,0.0,0.0
2026-05-18,1,1,1,zero,7,0.0,85.0,0.0,0.0
2026-05-18,1,1,2,long,6,0.0,26.0,0.0,0.0
2026-05-18,1,1,2,medium,86,0.0,763.0,0.0,0.0
2026-05-18,1,1,2,short,7,0.0,37.0,0.0,0.0
2026-05-18,1,1,2,very_long,5,0.0,24.0,0.0,0.0
2026-05-18,1,1,2,zero,6,0.0,1604.0,0.0,0.0
2026-05-18,1,1,4,long,2,0.0,24.0,0.0,0.0
2026-05-18,1,1,4,medium,8,0.0,629.0,0.0,0.0
2026-05-18,1,1,4,short,3,0.0,35.0,0.0,0.0
2026-05-18,1,1,4,zero,5,0.0,839.0,0.0,0.0
2026-05-18,1,1,5,long,10,0.0,43.0,0.0,0.0
2026-05-18,1,1,5,medium,57,0.0,364.0,0.0,0.0
2026-05-18,1,1,5,short,10,0.0,51.0,0.0,0.0
2026-05-18,1,1,5,very_long,3,0.0,42.0,0.0,0.0
2026-05-18,1,1,5,zero,3,0.0,525.0,0.0019047619047619048,-0.0019047619047619048
2026-05-18,1,1,6,long,10,0.0,54.0,0.0,0.0
2026-05-18,1,1,6,medium,13,0.0,391.0,0.0,0.0
2026-05-18,1,1,6,short,4,0.0,78.0,0.0,0.0
2026-05-18,1,1,6,very_long,7,0.0,41.0,0.0,0.0
2026-05-18,1,1,6,zero,3,0.0,612.0,0.0,0.0
2026-05-18,1,1,7,long,30,0.0,112.0,0.0,0.0
2026-05-18,1,1,7,medium,17,0.0,361.0,0.0,0.0
2026-05-18,1,1,7,short,4,0.0,65.0,0.0,0.0
2026-05-18,1,1,7,very_long,12,0.0,34.0,0.0,0.0
2026-05-18,1,1,7,zero,4,0.0,512.0,0.001953125,-0.001953125
2026-05-18,1,1,8,long,14,0.0,48.0,0.0,0.0
2026-05-18,1,1,8,medium,10,0.0,327.0,0.0030581039755351682,-0.0030581039755351682
2026-05-18,1,1,8,short,5,0.0,71.0,0.0,0.0
2026-05-18,1,1,8,very_long,5,0.0,36.0,0.0,0.0
2026-05-18,1,1,8,zero,5,0.0,770.0,0.0,0.0
2026-05-18,1,1,9,long,11,0.18181818181818182,37.0,0.05405405405405406,0.12776412776412777
2026-05-18,1,1,9,medium,15,0.0,218.0,0.027522935779816515,-0.027522935779816515
2026-05-18,1,1,9,short,6,0.0,57.0,0.017543859649122806,-0.017543859649122806
2026-05-18,1,1,9,very_long,7,0.0,18.0,0.05555555555555555,-0.05555555555555555
2026-05-18,1,1,9,zero,8,0.0,417.0,0.011990407673860911,-0.011990407673860911
2026-05-19,0,0,0,medium,1,0.0,172.0,0.0,0.0
2026-05-19,0,0,1,long,1,0.0,87.0,0.0,0.0
2026-05-19,0,0,1,medium,1,0.0,223.0,0.0,0.0
2026-05-19,0,0,1,very_long,1,0.0,108.0,0.0,0.0
2026-05-19,0,0,2,long,1,0.0,76.0,0.0,0.0
2026-05-19,0,0,2,medium,4,0.0,204.0,0.0,0.0
